beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Walloon,"Southern Star Brewing Company","Farmhouse Ale - Saison",5,24,,"Meddlesome Moth",Dallas,TX,"United States",32.797,-96.8202,4,"2011-06-01 21:00:18",https://untappd.com/c/1017904,https://untappd.com/beer/46245,https://untappd.com/brewery/1172,"United States",Conroe,TX,,,,1017904,46245,1172,,3.43,3.45,,0,0
"Galaxy Hopped Barleywine","Widmer Brothers Brewing","Barleywine - American",9.5,0,,,,,,,,1,"2011-06-04 00:32:43",https://untappd.com/c/1038175,https://untappd.com/beer/41099,https://untappd.com/brewery/3028,"United States",Portland,OR,,,,1038175,41099,3028,,3.71,3.7,,0,0
Stormcloud,"Rahr & Sons Brewing Company","IPA - American",6.8,70,,"Rahr & Sons Brewing Co.","Fort Worth",TX,"United States",32.737,-97.3269,3,"2011-06-04 13:09:06",https://untappd.com/c/1040142,https://untappd.com/beer/5028,https://untappd.com/brewery/1038,"United States","Fort Worth",TX,,,,1040142,5028,1038,,3.44,3.45,,0,0
"Texas Red","Rahr & Sons Brewing Company","Lager - American Amber / Red",5,25,,"Rahr & Sons Brewing Co.","Fort Worth",TX,"United States",32.737,-97.3269,,"2011-06-04 13:21:19",https://untappd.com/c/1040256,https://untappd.com/beer/33689,https://untappd.com/brewery/1038,"United States","Fort Worth",TX,,,,1040256,33689,1038,,3.47,3.47,,0,0
"Summertime Wheat","Rahr & Sons Brewing Company",Hefeweizen,5.5,19,,"Rahr & Sons Brewing Co.","Fort Worth",TX,"United States",32.737,-97.3269,4,"2011-06-04 14:02:09",https://untappd.com/c/1040624,https://untappd.com/beer/5031,https://untappd.com/brewery/1038,"United States","Fort Worth",TX,,,,1040624,5031,1038,,3.52,3.53,,0,0
"Leviathan Series - Über-Bock","Harpoon Brewery","Bock - Doppelbock",9,26,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,4,"2011-06-05 18:03:35",https://untappd.com/c/1055207,https://untappd.com/beer/45752,https://untappd.com/brewery/634,"United States",Boston,MA,,,,1055207,45752,634,,3.63,3.65,,0,0
"Two Jokers Double-Wit","Boulevard Brewing Co.","Wheat Beer - Witbier",8,15,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,4,"2011-06-05 18:47:46",https://untappd.com/c/1055807,https://untappd.com/beer/727736,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,1055807,727736,1514,,3.74,3.74,,0,0
"(512) Alt","(512) Brewing Company",Altbier,6,36,,"Trinity Hall Irish Pub and Restaurant",Dallas,TX,"United States",32.838,-96.7759,3,"2011-06-09 19:12:38",https://untappd.com/c/1081144,https://untappd.com/beer/50152,https://untappd.com/brewery/1,"United States",Austin,TX,,,,1081144,50152,1,,3.56,3.57,,0,0
"Cherry Double Brown Stout - Oaked","Deep Ellum Brewing Company","Brown Ale - Imperial / Double",7,0,,"Mokah Coffee & Tea",Dallas,TX,"United States",32.7818,-96.7821,,"2011-06-10 18:22:06",https://untappd.com/c/1088821,https://untappd.com/beer/56537,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1088821,56537,11028,,0,3.62,,0,0
"Wealth & Taste (2011)","Deep Ellum Brewing Company","Belgian Strong Golden Ale",9.5,25,,"Mokah Coffee & Tea",Dallas,TX,"United States",32.7818,-96.7821,4,"2011-06-10 18:35:31",https://untappd.com/c/1089075,https://untappd.com/beer/56551,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1089075,56551,11028,,3.88,3.88,,0,0
"Pollenator (Home Brew 2011)","Deep Ellum Brewing Company","Bock - Doppelbock",0,0,,"Mokah Coffee & Tea",Dallas,TX,"United States",32.7818,-96.7821,,"2011-06-10 18:45:53",https://untappd.com/c/1089252,https://untappd.com/beer/56549,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1089252,56549,11028,,0,1.26,,0,0
"Backslider Blonde (2011)","Deep Ellum Brewing Company","Blonde Ale",4.8,0,,"Mokah Coffee & Tea",Dallas,TX,"United States",32.7818,-96.7821,3,"2011-06-10 20:03:45",https://untappd.com/c/1090873,https://untappd.com/beer/97738,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1090873,97738,11028,,3.34,3.55,,0,0
"Farmhouse Wit","Deep Ellum Brewing Company","Wheat Beer - Witbier",4.8,0,,"Mokah Coffee & Tea",Dallas,TX,"United States",32.7818,-96.7821,2,"2011-06-10 20:34:21",https://untappd.com/c/1091577,https://untappd.com/beer/121528,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1091577,121528,11028,,3.51,3.53,,0,0
"Old Stock","Deep Ellum Brewing Company","Old Ale",0,0,,"Mokah Coffee & Tea",Dallas,TX,"United States",32.7818,-96.7821,4,"2011-06-10 20:46:53",https://untappd.com/c/1091859,https://untappd.com/beer/56610,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1091859,56610,11028,,0,0,,0,0
"Darkest Hour (2011)","Deep Ellum Brewing Company","Stout - Imperial / Double",11.1,0,,,,,,,,4,"2011-06-10 20:57:12",https://untappd.com/c/1092080,https://untappd.com/beer/56539,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1092080,56539,11028,,4,3.84,,0,0
"Bourbon Oak Pollenator","Deep Ellum Brewing Company","Bock - Doppelbock",0,0,,,,,,,,,"2011-06-10 21:43:34",https://untappd.com/c/1093102,https://untappd.com/beer/56607,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1093102,56607,11028,,0,1.26,,0,0
"Biere From Mars","Mattingly Brewing","Farmhouse Ale - Saison",7,0,,,,,,,,,"2011-06-10 21:53:43",https://untappd.com/c/1093283,https://untappd.com/beer/56534,https://untappd.com/brewery/6790,"United States","St. Louis",MO,,,,1093283,56534,6790,,0,3.62,,0,0
"St. Andrew's Scotch Ale","Deep Ellum Brewing Company","Scottish Ale",0,0,,,,,,,,4,"2011-06-10 22:41:35",https://untappd.com/c/1094113,https://untappd.com/beer/56662,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,1094113,56662,11028,,3.98,3.65,,0,0
"Beer Camp #29 Ghidorah Double IPA","Sierra Nevada Brewing Co.","IPA - Imperial / Double",8.5,0,,,,,,,,3,"2011-06-11 16:39:50",https://untappd.com/c/1099436,https://untappd.com/beer/44697,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,1099436,44697,1142,,3.6,3.61,,0,0
"Beer Camp #8 California Common","Sierra Nevada Brewing Co.","California Common",6.5,0,,,,,,,,4,"2011-06-11 18:10:14",https://untappd.com/c/1100991,https://untappd.com/beer/44701,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,1100991,44701,1142,,3.32,3.4,,0,0
"Beer Camp #37 Weizenbock","Sierra Nevada Brewing Co.","Bock - Weizenbock",6.8,0,,,,,,,,4,"2011-06-11 19:10:50",https://untappd.com/c/1102025,https://untappd.com/beer/44702,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,1102025,44702,1142,,3.52,3.54,,1,4
"Beer Camp #29 Ghidorah Double IPA","Sierra Nevada Brewing Co.","IPA - Imperial / Double",8.5,0,,,,,,,,3,"2011-06-11 20:40:18",https://untappd.com/c/1103836,https://untappd.com/beer/44697,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,1103836,44697,1142,,3.6,3.61,,0,0
"Beer Camp #16 Juniper Black Ale","Sierra Nevada Brewing Co.","IPA - Black / Cascadian Dark Ale",8,0,,,,,,,,3,"2011-06-11 21:50:43",https://untappd.com/c/1105258,https://untappd.com/beer/44700,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,1105258,44700,1142,,3.56,3.58,,0,0
"Daisy Cutter Pale Ale","Half Acre Beer Company","Pale Ale - American",5.2,60,,,,,,,,4,"2011-06-12 16:17:57",https://untappd.com/c/1110591,https://untappd.com/beer/7249,https://untappd.com/brewery/1862,"United States",Chicago,IL,,,,1110591,7249,1862,,3.8,3.8,,0,0
Furious,"Surly Brewing Company","IPA - American",6.7,100,,,,,,,,4,"2011-06-12 16:45:56",https://untappd.com/c/1110880,https://untappd.com/beer/7808,https://untappd.com/brewery/2609,"United States",Minneapolis,MN,,,,1110880,7808,2609,,3.89,3.89,,0,0
"(512) IPA","(512) Brewing Company","IPA - American",7,65,,"The Common Table",Dallas,TX,"United States",32.7983,-96.8061,4,"2011-06-12 19:12:17",https://untappd.com/c/1112721,https://untappd.com/beer/5737,https://untappd.com/brewery/1,"United States",Austin,TX,,,,1112721,5737,1,,3.73,3.73,,0,0
"Black Chocolate Stout (2008)","Brooklyn Brewery","Stout - Imperial / Double",10,51,,"The Common Table",Dallas,TX,"United States",32.7983,-96.8061,5,"2011-06-12 19:33:24",https://untappd.com/c/1113014,https://untappd.com/beer/22539,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,1113014,22539,259,,4.02,3.91,,0,0
"Stone Cali-Belgique IPA","Stone Brewing","IPA - Belgian",6.9,77,,"The Common Table",Dallas,TX,"United States",32.7983,-96.8061,,"2011-06-12 21:28:02",https://untappd.com/c/1114535,https://untappd.com/beer/11746,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,1114535,11746,1204,,3.72,3.72,,0,0
"Charlie 1981 (2013 Release)","Rogue Ales","Strong Ale - American",9.1,75,,"Meddlesome Moth",Dallas,TX,"United States",32.797,-96.8202,5,"2011-06-15 18:54:07",https://untappd.com/c/1130434,https://untappd.com/beer/355795,https://untappd.com/brewery/4565,"United States",Newport,OR,,,,1130434,355795,4565,,3.77,3.73,,1,0
Cynic,"Surly Brewing Company","Farmhouse Ale - Saison",6.5,33,,,,,,,,4,"2011-06-16 21:12:13",https://untappd.com/c/1140212,https://untappd.com/beer/8698,https://untappd.com/brewery/2609,"United States",Minneapolis,MN,,,,1140212,8698,2609,,3.68,3.68,,0,0
"Alpha King","3 Floyds Brewing Company","Pale Ale - American",6.66,68,,,,,,,,4,"2011-06-23 20:09:33",https://untappd.com/c/1196396,https://untappd.com/beer/2743,https://untappd.com/brewery/2470,"United States",Munster,IN,,,,1196396,2743,2470,,3.97,3.97,,0,0
Weedwacker,"Saint Arnold Brewing Company",Hefeweizen,4.9,15,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,4,"2011-06-25 13:42:37",https://untappd.com/c/1212345,https://untappd.com/beer/25684,https://untappd.com/brewery/2940,"United States",Houston,TX,,,,1212345,25684,2940,,3.51,3.51,,0,0
"17th Anniversary Wood Aged Double IPA","Great Divide Brewing Company","IPA - Imperial / Double",10,0,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,5,"2011-06-25 14:24:28",https://untappd.com/c/1212739,https://untappd.com/beer/39369,https://untappd.com/brewery/604,"United States",Denver,CO,,,,1212739,39369,604,,3.99,3.94,,0,0
Devastator,"Wasatch Brewery","Bock - Doppelbock",8,18,,,,,,,,4,"2011-06-25 15:23:35",https://untappd.com/c/1213412,https://untappd.com/beer/13032,https://untappd.com/brewery/2599,"United States","Park City",UT,,,,1213412,13032,2599,,3.73,3.73,,0,2
Roggenbier,"Live Oak Brewing Company",Roggenbier,4.7,12,,,,,,,,3,"2011-06-26 20:35:57",https://untappd.com/c/1229837,https://untappd.com/beer/55943,https://untappd.com/brewery/797,"United States",Austin,TX,,,,1229837,55943,797,,3.56,3.57,,0,0
"Fire Eagle","Austin Beerworks","IPA - American",7.3,65,,,,,,,,4,"2011-06-26 20:47:13",https://untappd.com/c/1229955,https://untappd.com/beer/52024,https://untappd.com/brewery/11819,"United States",Austin,TX,,,,1229955,52024,11819,,3.7,3.7,,0,0
"Collaboration Not Litigation Ale","Avery Brewing Co.","Belgian Strong Dark Ale",8.9,55,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,,"2011-06-30 18:58:40",https://untappd.com/c/1255918,https://untappd.com/beer/8847,https://untappd.com/brewery/62,"United States",Boulder,CO,,,,1255918,8847,62,,3.84,3.84,,0,0
"Summertime Wheat","Rahr & Sons Brewing Company",Hefeweizen,5.5,19,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,4,"2011-06-30 19:24:00",https://untappd.com/c/1256362,https://untappd.com/beer/5031,https://untappd.com/brewery/1038,"United States","Fort Worth",TX,,,,1256362,5031,1038,,3.52,3.53,,0,0
"Petrus Roodbruin (Oud Bruin)","Brouwerij De Brabandere","Sour - Flanders Oud Bruin",5.5,17,,"World Beer Company Bottle Shop",Dallas,TX,"United States",32.8154,-96.7701,3,"2011-07-01 20:11:28",https://untappd.com/c/1268310,https://untappd.com/beer/75,https://untappd.com/brewery/4571,Belgium,Bavikhove,Vlaanderen,,,,1268310,75,4571,,3.47,3.47,,0,0
"Eighteen Anniversary Dry Hopped Rye Saison","Avery Brewing Co.","Farmhouse Ale - Saison",8.12,0,,,,,,,,4,"2011-07-01 21:16:59",https://untappd.com/c/1269831,https://untappd.com/beer/48710,https://untappd.com/brewery/62,"United States",Boulder,CO,,,,1269831,48710,62,,3.66,3.66,,0,0
Peacemaker,"Austin Beerworks","Golden Ale",5,15,,,,,,,,,"2011-07-01 22:06:15",https://untappd.com/c/1270961,https://untappd.com/beer/52272,https://untappd.com/brewery/11819,"United States",Austin,TX,,,,1270961,52272,11819,,3.49,3.49,,0,0
"Fancy Lawnmower","Saint Arnold Brewing Company",Kölsch,4.9,20,,,,,,,,3,"2011-07-04 13:22:28",https://untappd.com/c/1301115,https://untappd.com/beer/2425,https://untappd.com/brewery/2940,"United States",Houston,TX,,,,1301115,2425,2940,,3.52,3.52,,0,1
"La Folie","New Belgium Brewing Company","Sour - Flanders Oud Bruin",7,18,,,,,,,,5,"2011-07-08 19:32:18",https://untappd.com/c/1341116,https://untappd.com/beer/439,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,,1341116,439,905,,3.95,3.95,,0,0
"Lakewood Lager","Lakewood Brewing Company","Lager - Vienna",4.6,25,,,,,,,,4,"2011-07-09 15:19:22",https://untappd.com/c/1350692,https://untappd.com/beer/60844,https://untappd.com/brewery/11862,"United States",Garland,TX,,,,1350692,60844,11862,,3.5,3.51,,0,0
"Tierra Madre","Lakewood Brewing Company","Pale Ale - American",5.9,0,,,,,,,,,"2011-07-09 15:19:58",https://untappd.com/c/1350702,https://untappd.com/beer/63396,https://untappd.com/brewery/11862,"United States",Garland,TX,,,,1350702,63396,11862,,0,3.53,,0,0
"The Temptress","Lakewood Brewing Company","Stout - Imperial / Double Milk",9.1,56,,,,,,,,5,"2011-07-09 15:20:07",https://untappd.com/c/1350709,https://untappd.com/beer/52332,https://untappd.com/brewery/11862,"United States",Garland,TX,,,,1350709,52332,11862,,4.05,4.05,,0,0
"Franziskaner Premium Weissbier Dunkel",Spaten-Franziskaner-Löwenbräu-Gruppe,Dunkelweizen,5,10,,"Henk's European Deli & Black Forest Bakery",Dallas,TX,"United States",32.867,-96.765,4,"2011-07-09 18:18:44",https://untappd.com/c/1353945,https://untappd.com/beer/4519,https://untappd.com/brewery/1176,Germany,Munich,Bayern,,,,1353945,4519,1176,,3.61,3.61,,0,0
"(512) Alt","(512) Brewing Company",Altbier,6,36,,,,,,,,3,"2011-07-10 21:24:50",https://untappd.com/c/1369003,https://untappd.com/beer/50152,https://untappd.com/brewery/1,"United States",Austin,TX,,,,1369003,50152,1,,3.56,3.57,,0,0
"(512) Pecan Porter","(512) Brewing Company","Porter - American",6.2,30,,"Meddlesome Moth",Dallas,TX,"United States",32.797,-96.8202,4.25,"2011-07-15 17:48:03",https://untappd.com/c/1403794,https://untappd.com/beer/5738,https://untappd.com/brewery/1,"United States",Austin,TX,,,,1403794,5738,1,,3.89,3.89,,0,0
"Shiner Bock","Spoetzl Brewery","Bock - Single / Traditional",4.4,13,,,,,,,,3,"2011-07-16 15:45:24",https://untappd.com/c/1416138,https://untappd.com/beer/4488,https://untappd.com/brewery/1179,"United States",Shiner,TX,,,,1416138,4488,1179,,3.48,3.48,,0,0
"Trois Pistoles",Unibroue,"Belgian Strong Dark Ale",9,16,,,,,,,,4,"2011-07-16 15:47:52",https://untappd.com/c/1416181,https://untappd.com/beer/4045,https://untappd.com/brewery/1307,Canada,Chambly,QC,,,,1416181,4045,1307,,3.87,3.87,,0,0
"Petrus Tripel","Brouwerij De Brabandere","Belgian Tripel",8,26,,,,,,,,4,"2011-07-16 16:32:58",https://untappd.com/c/1416904,https://untappd.com/beer/76,https://untappd.com/brewery/4571,Belgium,Bavikhove,Vlaanderen,,,,1416904,76,4571,,3.46,3.46,,0,0
"Summerfest (2011)","Sierra Nevada Brewing Co.","Pilsner - Czech",5,0,,,,,,,,3,"2011-07-16 16:39:56",https://untappd.com/c/1417012,https://untappd.com/beer/12116,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,1417012,12116,1142,,3.26,3.3,,0,0
"Twilight Summer Ale","Deschutes Brewery","Pale Ale - American",5,38,,,,,,,,3,"2011-07-16 16:46:42",https://untappd.com/c/1417136,https://untappd.com/beer/4711,https://untappd.com/brewery/441,"United States",Bend,OR,,,,1417136,4711,441,,3.51,3.51,,0,0
"Devil's Backbone","Real Ale Brewing Company","Belgian Tripel",8.1,35,,,,,,,,4,"2011-07-17 18:03:25",https://untappd.com/c/1432246,https://untappd.com/beer/8065,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,1432246,8065,1044,,3.7,3.7,,0,0
"Duvel Single Fermented","Duvel Moortgat","Belgian Strong Golden Ale",6.8,0,,,,,,,,4,"2011-07-21 18:19:41",https://untappd.com/c/1460691,https://untappd.com/beer/64242,https://untappd.com/brewery/167,Belgium,Puurs,Vlaanderen,,,,1460691,64242,167,,3.62,3.62,,0,0
"Maredsous Blonde / Blond","Abbaye de Maredsous","Belgian Blonde",6,0,,,,,,,,,"2011-07-21 18:30:04",https://untappd.com/c/1460859,https://untappd.com/beer/7767,https://untappd.com/brewery/6,Belgium,Breendonk,Vlaanderen,,,,1460859,7767,6,,3.54,3.54,,0,0
"Hop Stoopid","Lagunitas Brewing Company","IPA - Imperial / Double",8,102,,,,,,,,4,"2011-07-21 19:09:52",https://untappd.com/c/1461622,https://untappd.com/beer/5180,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,,1461622,5180,765,,3.94,3.94,,0,0
Maudite,Unibroue,"Belgian Dubbel",8,22,,,,,,,,4,"2011-07-21 20:38:39",https://untappd.com/c/1463487,https://untappd.com/beer/4044,https://untappd.com/brewery/1307,Canada,Chambly,QC,,,,1463487,4044,1307,,3.78,3.78,,0,0
"Collaboration No. 2 - White I.P.A.","Boulevard Brewing Co.","IPA - White",7.4,42,"This is good.",,,,,,,5,"2011-07-21 22:20:28",https://untappd.com/c/1465111,https://untappd.com/beer/44961,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,1465111,44961,1514,,3.91,3.87,,0,0
"Rotator IPA: X-114 IPA","Widmer Brothers Brewing","IPA - American",6.2,0,,,,,,,,4,"2011-07-22 21:23:33",https://untappd.com/c/1474993,https://untappd.com/beer/30044,https://untappd.com/brewery/3028,"United States",Portland,OR,,,,1474993,30044,3028,,3.48,3.5,,0,0
"Drifter Pale Ale","Widmer Brothers Brewing","Pale Ale - American",5.5,50,,,,,,,,,"2011-07-22 21:25:33",https://untappd.com/c/1475034,https://untappd.com/beer/55591,https://untappd.com/brewery/3028,"United States",Portland,OR,,,,1475034,55591,3028,,3.43,3.44,,0,0
"Summer Love","Victory Brewing Company","Golden Ale",5.2,25,,,,,,,,,"2011-07-23 17:09:59",https://untappd.com/c/1483786,https://untappd.com/beer/18545,https://untappd.com/brewery/1326,"United States",Downingtown,PA,,,,1483786,18545,1326,,3.45,3.45,,0,0
"Collaboration No. 2 - White I.P.A.","Boulevard Brewing Co.","IPA - White",7.4,42,,,,,,,,5,"2011-07-23 19:07:24",https://untappd.com/c/1486185,https://untappd.com/beer/44961,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,1486185,44961,1514,,3.91,3.87,,0,0
Wheat,"Franconia Brewing Company ",Hefeweizen,5,0,,"Cane Rosso",Dallas,TX,"United States",32.7826,-96.7855,4,"2011-07-29 12:57:38",https://untappd.com/c/1533159,https://untappd.com/beer/11001,https://untappd.com/brewery/7329,"United States",McKinney,TX,,,,1533159,11001,7329,,3.47,3.48,,0,0
"Ugly Pug","Rahr & Sons Brewing Company",Schwarzbier,5.5,27,,"Cane Rosso",Dallas,TX,"United States",32.7826,-96.7855,3,"2011-07-29 13:48:49",https://untappd.com/c/1533405,https://untappd.com/beer/5027,https://untappd.com/brewery/1038,"United States","Fort Worth",TX,,,,1533405,5027,1038,,3.59,3.59,,0,0
Dunkel,"Franconia Brewing Company ","Lager - Munich Dunkel",5,0,,,,,,,,2,"2011-08-03 22:33:18",https://untappd.com/c/1588426,https://untappd.com/beer/10223,https://untappd.com/brewery/7329,"United States",McKinney,TX,,,,1588426,10223,7329,,3.51,3.51,,0,0
"(512) ONE","(512) Brewing Company","Belgian Strong Dark Ale",8,0,,"Trinity Hall Irish Pub and Restaurant",Dallas,TX,"United States",32.838,-96.7759,4,"2011-08-04 19:35:28",https://untappd.com/c/1597354,https://untappd.com/beer/5843,https://untappd.com/brewery/1,"United States",Austin,TX,,,,1597354,5843,1,,3.82,3.68,,0,0
"Knotty Brunette","Franconia Brewing Company ","Red Ale - American Amber / Red",6,0,,,,,,,,,"2011-08-10 18:12:38",https://untappd.com/c/1659585,https://untappd.com/beer/146887,https://untappd.com/brewery/7329,"United States",McKinney,TX,,,,1659585,146887,7329,,3.45,3.5,,0,0
"(512) Pale","(512) Brewing Company","Pale Ale - American",5.8,30,,,,,,,,5,"2011-08-10 19:29:07",https://untappd.com/c/1660907,https://untappd.com/beer/5736,https://untappd.com/brewery/1,"United States",Austin,TX,,,,1660907,5736,1,,3.65,3.65,,0,0
